Car_Name,Review,comfort,economy,familiarity,like,looks,model,overall,performance,purchase_condition,review_date,total_likes,user_name,value_for_money
Tata Nexon,,5,5,Have driven for a few hundred kilometres,0,5,XZA Plus Petrol,5,5,New,2019-02-14,0,Karan Dalwani,5
Tata Nexon,,5,5,Have driven for a few hundred kilometres,0,4,XMA Petrol,4,4,New,2018-11-02,0,Alankrit ,5
Tata Nexon,,5,3,Not Mentioned,0,5,Not Mentioned,5,4,Not Mentioned,2018-06-25,0,Neeraj,5
Tata Nexon,,5,3,Have driven a few thousands kilometres,0,5,XZ Plus Dual Tone,4,4,New,2018-11-16,0,Akshar Parekh,5
Tata Nexon,,4,4,Have driven a few thousands kilometres,0,3,XZ Plus,4,4,New,2018-10-07,0,Abhijeet Rathee,5
Tata Nexon,,5,5,Not Mentioned,0,5,Not Mentioned,5,5,Not Mentioned,2018-01-29,0,Avinash,5
Tata Nexon,,4,4,Have driven for a few hundred kilometres,0,4,XZ Plus Dual Tone,4,4,Not Purchased,2018-12-02,0,Santosh Kumar,4
Tata Nexon,,5,5,Have done a short test-drive once,0,5,KRAZ Plus Diesel,5,5,Not Purchased,2019-01-01,0,Sameer,5
Tata Nexon,,5,5,It's my mate since agesFuel Economy:21 kpl,0,5,XZ Plus Diesel Dual Tone,5,5,New,2018-04-26,0,Suhas16,5
Tata Nexon,,5,4,Have driven a few thousands kilometres,0,4,XM Diesel,5,5,New,2018-10-22,0,Dilip raghav,5
Tata Nexon,,5,5,Have driven for a few hundred kilometres,0,5,KRAZ Petrol,5,5,Used,2018-11-21,0,Ahtesham Khan,5
Tata Nexon,,5,4,Have driven a few thousands kilometres,0,5,XT,4,5,New,2019-01-11,0,Dhiraj Jain,5
Tata Nexon,,4,3,Have driven a few thousands kilometresFuel Economy:18 kpl,0,5,XZ Plus Diesel Dual Tone,4,4,New,2018-05-10,0,Umesh,4
Tata Nexon,,4,5,Have driven for a few hundred kilometres,0,5,XZA Plus Diesel Dual Tone,4,4,Not Purchased,2018-12-11,0,Prakash ,4
Tata Nexon,,4,4,Have driven a few thousands kilometres,0,4,XT Diesel,5,4,New,2019-01-21,0,Narendra Kumar ,5
Tata Nexon,,5,4,Have driven a few thousands kilometres,0,4,XM Diesel,5,5,New,2018-10-22,0,Dilip raghav,5
Tata Nexon,,5,4,Have driven a few thousands kilometres,0,5,XZA Plus Petrol,5,5,New,2019-02-18,0,Laijin Kj Kadavilparambil,5
Tata Nexon,,5,3,Not Mentioned,0,4,Not Mentioned,5,5,Not Mentioned,2018-08-30,0,Rakesh khandelwal,5
Tata Nexon,,4,5,Have done a short test-drive once,0,5,XM,5,5,New,2019-02-02,0,Raj,5
Tata Nexon,,5,5,Have driven a few thousands kilometres,0,5,XZ Plus Diesel,5,5,New,2018-11-12,0,Sunny PV,5
Tata Nexon,,5,4,Have driven for a few hundred kilometres,0,5,XZ Plus Diesel Dual Tone,4,5,New,2018-02-01,0,Jayakumar K V,5
Tata Nexon,,4,4,Have driven a few thousands kilometres,0,5,XZA Plus Diesel Dual Tone,5,5,Used,2018-12-19,0,Azharuddin,5
Tata Nexon,,4,4,Not Mentioned,0,5,Not Mentioned,5,4,Not Mentioned,2017-12-06,0,M sambasivarao,4
Tata Nexon,,5,3,Have driven for a few hundred kilometres,0,5,XM,5,5,New,2019-01-03,0,Kishor M ,5
Tata Nexon,,1,1,Not Mentioned,0,1,Not Mentioned,1,1,Not Mentioned,2018-04-27,0,Mukeah,1
Tata Nexon,,5,4,Have driven for a few hundred kilometres,0,4,XZ Plus Diesel,5,4,New,2019-01-27,0,Jayant Rajput,4
Tata Nexon,,5,5,Have done a short test-drive once,0,5,XZ Plus Dual Tone,4,5,Not Purchased,2019-01-17,0,Vivek Kumar Singh ,5
Tata Nexon,,5,3,Have driven a few thousands kilometres,0,4,XZ Plus Diesel,4,5,New,2019-02-14,0,Bapurao sagale,5
Tata Nexon,,4,5,Have driven for a few hundred kilometres,0,5,XZ Plus Diesel,4,5,New,2018-11-05,0,NoorSubhani Bunny,5
Tata Nexon,,4,4,Have driven for a few hundred kilometresFuel Economy:17 kpl,0,3,XZA Plus Diesel,3,3,New,2018-07-03,1,Ashwin,2
Tata Nexon,,4,4,Not Mentioned,0,5,Not Mentioned,5,4,Not Mentioned,2017-12-06,0,M sambasivarao,4
Tata Nexon,,4,4,Have driven a few thousands kilometres,0,5,XZA Plus Diesel Dual Tone,5,5,Used,2018-12-19,0,Azharuddin,5
Tata Nexon,,5,4,Have driven for a few hundred kilometres,0,5,XZ Plus Diesel Dual Tone,4,5,New,2018-02-01,0,Jayakumar K V,5
Tata Nexon,,5,5,Have driven a few thousands kilometres,0,5,XZA Plus Diesel,5,5,New,2019-01-22,0,mahi,5
Tata Nexon,,5,5,Have driven a few thousands kilometresFuel Economy:21 kpl,0,5,XZ Plus Diesel Dual Tone,5,5,New,2018-05-17,0,Ravindra Kumar Singh,5
Tata Nexon,,5,5,Have driven a few thousands kilometres,0,5,XM,5,5,New,2019-02-02,0,Vijay ,5
Tata Nexon,,1,1,Have driven a few thousands kilometres,0,1,XZ Plus,1,1,New,2018-09-02,1,Nexonisoff,1
Tata Nexon,,5,3,Have driven a few thousands kilometres,0,5,XM Diesel,5,4,New,2018-12-21,0,kaushik sarmah,5
Tata Nexon,,3,3,Not Mentioned,0,3,Not Mentioned,3,3,Not Mentioned,2017-10-31,0,Alok mulik,4
Tata Nexon,,4,3,Have done a short test-drive once,0,5,XE Diesel,4,4,Not Purchased,2018-12-12,0,VNYadav,5
Tata Nexon,,5,4,Not Mentioned,0,5,Not Mentioned,5,4,Not Mentioned,2017-12-22,0,Anantha,5
Tata Nexon,,5,4,Have driven for a few hundred kilometres,0,5,XE,5,5,Not Purchased,2019-02-19,0,Vimal kumar rabiya,5
Tata Nexon,,5,4,Haven't driven it,0,4,XM Diesel,4,4,New,2018-10-23,0,Prathamesh,5
Tata Nexon,,5,5,Have done a short test-drive once,0,5,XZ,5,5,New,2019-01-11,0,Surya Singh,5
Tata Nexon,,5,4,Not Mentioned,0,5,Not Mentioned,5,4,Not Mentioned,2018-03-31,0,NP,5
Tata Nexon,,5,4,Have driven for a few hundred kilometres,0,5,XT Diesel,5,5,Used,2018-11-12,0,Goutam patidar,4
Tata Nexon,,5,5,Have driven a few thousands kilometres,0,5,XZA Plus Diesel Dual Tone,5,5,New,2019-02-16,0,sumit,5
Tata Nexon,,4,4,Haven't driven it,0,5,XZ Plus Dual Tone,4,5,Not Purchased,2018-10-16,0,patna,4
Tata Nexon,,3,4,Not Mentioned,0,5,Not Mentioned,4,5,Not Mentioned,2017-10-11,0,Shivaswamy,5
Tata Nexon,,5,4,Have done a short test-drive once,0,1,XZ Plus Diesel,5,5,New,2018-12-05,0,Shreyas Shailendra Gokhale ,4
Tata Nexon,,4,4,Haven't driven it,0,5,XZ Plus Dual Tone,4,5,Not Purchased,2018-10-16,0,patna,4
Tata Nexon,,4,2,Have driven for a few hundred kilometres,0,4,XZ Plus,3,2,New,2019-01-19,0,Ritesh,3
Tata Nexon,,5,5,Haven't driven it,0,5,XMA Petrol,5,5,Not Purchased,2018-11-06,0,Satyabrata Pradhan,5
Tata Nexon,,5,5,Have driven for a few hundred kilometres,0,5,XE Diesel,5,5,New,2017-12-09,0,Mahender bishnoi,5
Tata Nexon,,5,5,Have driven a few thousands kilometres,0,5,XZA Plus Diesel Dual Tone,5,5,New,2019-02-16,0,sumit,5
Tata Nexon,,5,4,Have done a short test-drive once,0,1,XZ Plus Diesel,5,5,New,2018-12-05,0,Shreyas Shailendra Gokhale ,4
Tata Nexon,,5,5,Have done a short test-drive once,0,5,XZ Plus Diesel,5,5,New,2018-11-20,0,lalbahadur singh,5
Tata Nexon,,5,3,Have driven a few thousands kilometres,0,4,XM,4,4,New,2018-12-19,0,Vamsi krishna,4
Tata Nexon,,5,5,Not Mentioned,0,5,Not Mentioned,5,5,Not Mentioned,2018-02-15,0,Sln,5
Tata Nexon,,5,4,Have driven a few thousands kilometres,0,4,XM Diesel,4,5,New,2019-02-04,0,abinshaju shaju,5
Tata Nexon,,4,5,Have driven a few thousands kilometres,0,5,XZ Diesel,5,5,New,2019-01-23,0,Prateek Jain,5
Tata Nexon,,5,5,Have driven a few thousands kilometres,0,5,XM Diesel,5,5,New,2018-09-10,0,sunny shivale,5
Tata Nexon,,5,4,Have driven a few thousands kilometres,0,5,XT Diesel,4,5,New,2019-02-20,0,KirAn Ghuge ,5
Tata Nexon,,5,4,Have driven a few thousands kilometres,0,4,XM Diesel,4,5,New,2019-02-04,0,abinshaju shaju,5
Tata Nexon,,4,5,Have driven a few thousands kilometres,0,5,XZ Plus Diesel,4,4,New,2018-10-24,0,VIDYA NANDAN,5
Tata Nexon,,5,5,Have done a short test-drive once,0,5,XM,5,5,New,2017-12-23,0,Rajesh,5
Tata Nexon,,4,4,Have driven for a few hundred kilometres,0,4,XZ Plus Diesel,1,3,New,2018-11-23,0,Saurabh ,1
Tata Nexon,,5,3,Have driven for a few hundred kilometres,0,5,XE Diesel,4,4,New,2018-11-12,0,Ashu padaya,4
Tata Nexon,,5,5,Not Mentioned,0,5,Not Mentioned,5,5,Not Mentioned,2018-04-01,0,Vaibhav Shinde,5
Tata Nexon,,5,5,Have driven a few thousands kilometres,0,5,XT Diesel,5,5,New,2018-12-13,0,Naveed ahmad,5
Tata Nexon,,5,4,Have driven a few thousands kilometres,0,4,XM Diesel,4,5,New,2019-02-04,0,abinshaju shaju,5
Tata Nexon,,5,5,Haven't driven it,0,5,XZ Plus Diesel Dual Tone,5,5,Not Purchased,2018-11-07,0,Santosh Rangaiah,5
Tata Nexon,,4,3,Have driven for a few hundred kilometres,0,4,XZ,5,4,New,2018-12-08,0,sushanth` kalathil,5
Tata Nexon,,4,3,Have driven a few thousands kilometres,0,3,XZ Plus Diesel,1,1,New,2019-01-06,0,Mubarak,1
Tata Nexon,,5,5,Have driven for a few hundred kilometres,0,5,XT Diesel,5,4,New,2019-01-29,0,Nice car  the facilities are very good in this car the car is very safe to drive,5
Tata Nexon,,5,5,Not Mentioned,0,5,Not Mentioned,5,5,Not Mentioned,2018-07-28,0,A Gupta,5
Tata Nexon,,5,5,Not Mentioned,0,5,Not Mentioned,5,5,Not Mentioned,2018-02-16,0,Naveen,5
Tata Nexon,,5,5,Not Mentioned,0,5,Not Mentioned,5,5,Not Mentioned,2017-11-09,0,Kapil Kumar,5
Tata Nexon,,5,4,Have driven for a few hundred kilometres,0,4,KRAZ Diesel,4,4,Not Purchased,2018-12-24,0,????? ????,5
Tata Nexon,,5,4,Have driven for a few hundred kilometres,0,5,XZA Plus Petrol,4,4,New,2018-12-14,0,Harshit Singh,5
Tata Nexon,,5,4,Have driven for a few hundred kilometres,0,4,KRAZ Diesel,4,4,Not Purchased,2018-12-24,0,????? ????,5
Tata Nexon,,5,4,Have driven for a few hundred kilometresFuel Economy:19 kpl,0,5,XZ Plus Dual Tone,4,4,Not Purchased,2017-12-31,0,Srini,5
Tata Nexon,,4,5,Have driven a few thousands kilometres,0,5,XZ Plus Diesel Dual Tone,4,4,New,2019-01-24,0,Albin S  V,4
Tata Nexon,,5,4,Have driven for a few hundred kilometres,0,5,XZA Plus Petrol,4,4,New,2018-12-14,0,Harshit Singh,5
Tata Nexon,,5,5,Have driven a few thousands kilometres,0,5,XZ Plus Diesel Dual Tone,5,5,New,2018-10-25,0,Laxmikanth,5
Tata Nexon,,5,5,Haven't driven it,0,5,XZ Plus Diesel,5,5,Not Purchased,2019-02-21,0,Rd,5
Tata Nexon,,5,4,Have driven for a few hundred kilometres,0,4,XZ Diesel,5,4,Used,2019-01-12,0,SONU KUMAR,4
Tata Nexon,,4,5,Have done a short test-drive once,0,5,XZ,5,4,Not Purchased,2018-09-14,0,Biswajit Bhoi,5
Tata Nexon,,5,4,Have driven for a few hundred kilometresFuel Economy:20 kpl,0,5,XZ Plus Diesel,4,5,New,2018-04-04,0,Nitish Sharma,5
Tata Nexon,,4,4,Have driven a few thousands kilometres,0,5,XZ Plus Diesel,4,3,New,2019-02-06,0,Nitin yadav,5
Tata Nexon,,5,4,Have driven for a few hundred kilometres,0,5,XZA Plus Petrol,4,4,New,2018-12-14,0,Harshit Singh,5
Tata Nexon,,5,4,Not Mentioned,0,4,Not Mentioned,4,4,Not Mentioned,2018-02-20,0,Vikash,5
Tata Nexon,,5,5,Not Mentioned,0,5,Not Mentioned,5,5,Not Mentioned,2018-07-30,0,Vyshak,5
Tata Nexon,,5,4,Have driven for a few hundred kilometres,0,5,XZ Diesel,5,4,Not Purchased,2019-01-06,0,Yogesh Wadkar,5
Tata Nexon,,5,4,Have driven for a few hundred kilometres,0,5,XZ Plus Diesel Dual Tone,4,4,New,2017-10-13,0,Mirant Shah,4
Tata Nexon,,5,4,Have driven a few thousands kilometres,0,4,XZA Plus Petrol Dual Tone,4,5,Used,2019-01-29,0,Yo Yo Rohit Keshri,5
Tata Nexon,,5,3,Have driven for a few hundred kilometres,0,5,XM,4,4,New,2018-11-09,0,sonu yadav,5
Tata Nexon,,3,4,Have driven a few thousands kilometres,0,5,XZ Plus Diesel,5,5,New,2018-12-09,0,shyam singh,5
Tata Nexon,,5,4,Not Mentioned,0,5,Not Mentioned,4,4,Not Mentioned,2017-10-02,0,Anand,5
Tata Nexon,,5,5,Have driven for a few hundred kilometres,0,4,XM Diesel,5,5,New,2019-01-25,0,Sumit,5
Tata Nexon,,5,4,Not Mentioned,0,5,Not Mentioned,4,4,Not Mentioned,2017-10-02,0,Anand,5
Tata Nexon,,5,3,Have driven for a few hundred kilometres,0,4,XE,5,4,New,2018-11-25,0,Saurabh Chandrayan,5
Tata Nexon,,5,4,Have driven a few thousands kilometres,0,5,XE,5,5,New,2018-12-25,0,diganta bordoloi,5
Tata Nexon,,4,5,Not Mentioned,0,5,Not Mentioned,5,5,Not Mentioned,2017-11-13,0,Anil Kumar,5
Tata Nexon,,5,5,Have driven a few thousands kilometres,0,5,XM,5,5,New,2018-12-16,0,Sontosh kumar sarkar,5
Tata Nexon,,5,5,Have driven a few thousands kilometres,0,5,XZ Plus Diesel,5,5,New,2018-10-26,0,Arwinder,5
Tata Nexon,,5,4,Have driven a few thousands kilometres,0,5,XZA Plus Diesel Dual Tone,5,4,New,2019-01-13,0,akhil,5
Tata Nexon,,5,5,Have driven a few thousands kilometresFuel Economy:23.5 kpl,0,5,XM Diesel,5,5,New,2018-04-07,0,Sanjay Raval,5
Tata Nexon,,5,5,Have driven for a few hundred kilometres,0,4,XM Diesel,5,5,New,2019-01-25,0,Sumit,5
Tata Nexon,,5,5,Not Mentioned,0,5,Not Mentioned,5,5,Not Mentioned,2018-06-02,0,Prashant,5
Tata Nexon,,5,4,Have driven for a few hundred kilometres,0,5,XM Diesel,5,5,New,2018-12-09,0,kvv,5
Tata Nexon,,5,4,Have driven a few thousands kilometres,0,4,XM Diesel,5,5,New,2019-01-29,0,Sarthak,5
Tata Nexon,,4,3,Have driven a few thousands kilometres,0,4,XMA Petrol,2,2,New,2019-01-07,0,Bhushan,3
Tata Nexon,,5,4,Have driven a few thousands kilometres,0,5,XM Diesel,5,5,New,2018-11-10,0,Mohit Singh Thenua ,5
Tata Nexon,,5,5,Have driven a few thousands kilometres,0,5,KRAZ Diesel,5,5,New,2018-12-17,0,Riyaz,5
Tata Nexon,,5,4,Not Mentioned,0,5,Not Mentioned,5,5,Not Mentioned,2017-11-15,0,Ritu,5
Tata Nexon,,5,5,Have driven a few thousands kilometres,0,4,XT Diesel,5,5,Used,2019-02-11,0,afnan,5
Tata Nexon,,5,5,Have driven for a few hundred kilometres,0,5,XZ Plus Diesel,5,5,New,2018-09-23,0,Pradeep Kumar,5
Tata Nexon,,5,5,Have driven a few thousands kilometres,0,5,XZ Plus,5,5,New,2018-12-26,0,Raj Akon,5
Tata Nexon,,5,5,Have done a short test-drive once,0,5,XZ Plus Dual Tone,5,5,Not Purchased,2019-01-13,0,Bhanu Teja ,5
Tata Nexon,,5,5,Not Mentioned,0,5,Not Mentioned,5,5,Not Mentioned,2017-10-04,0,sagar mehta,5
Tata Nexon,,5,4,Have driven a few thousands kilometres,0,5,XZ,5,4,New,2018-11-29,0,Prathamesh patil,5
Tata Nexon,,5,5,Have driven a few thousands kilometres,0,5,XZ Plus,5,5,New,2018-12-26,0,Raj Akon,5
Tata Nexon,,5,4,Not Mentioned,0,5,Not Mentioned,5,5,Not Mentioned,2017-11-15,0,Ritu,5
Tata Nexon,,5,5,Have driven a few thousands kilometres,0,5,KRAZ Diesel,5,5,New,2018-12-17,0,Riyaz,5
Tata Nexon,,5,5,Have driven a few thousands kilometres,0,4,XZA Plus Diesel,5,5,New,2019-01-30,0,Rupak Malik ,5
Tata Nexon,,5,5,Have driven a few thousands kilometresFuel Economy:18 kpl,0,5,XZ Plus Diesel Dual Tone,5,5,New,2018-08-07,0,DR. RAJESH,5
Tata Nexon,,5,5,Not Mentioned,0,5,Not Mentioned,5,5,Not Mentioned,2017-10-21,0,Hemant,5
Tata Nexon,,4,4,Have driven a few thousands kilometres,0,4,XZ,5,5,New,2018-12-10,0,SATYABRATA KAR ,5
Tata Nexon,,5,5,Have driven a few thousands kilometres,0,5,KRAZ Plus Diesel,5,5,Not Purchased,2019-01-08,0,Rambabu,5
Tata Nexon,,5,5,Have driven a few thousands kilometres,0,4,XZA Plus Diesel,5,5,New,2019-01-30,0,Rupak Malik ,5
Tata Nexon,,5,5,Have driven a few thousands kilometresFuel Economy:18 kpl,0,5,XZ Plus Diesel Dual Tone,5,5,New,2018-08-07,0,DR. RAJESH,5
Tata Nexon,,4,1,Have driven a few thousands kilometres,0,4,XMA Petrol,3,3,New,2018-12-27,0,A L Kumar,3
Tata Nexon,,5,5,Haven't driven it,0,5,XM,5,5,Not Purchased,2018-12-18,0,Pulkit Saroha,5
Tata Nexon,,3,2,Have driven a few thousands kilometres,0,4,XM Diesel,1,1,New,2018-11-15,0,Rahul Tyagi,1
Tata Nexon,,3,4,Haven't driven it,0,4,XZA Plus Diesel Dual Tone,3,4,Not Purchased,2019-01-26,0,Unknown,4
Tata Nexon,,4,2,Have driven a few thousands kilometresFuel Economy:10.5799999237061 kpl,0,5,XM,3,3,New,2018-06-16,0,pradeep majhi,5
Tata Nexon,,4,4,Have done a short test-drive once,0,5,XZ Diesel,5,5,Not Purchased,2019-01-14,0,Mohammad Aatir,5
Tata Nexon,,5,5,Have driven a few thousands kilometres,0,5,XZ Plus,5,5,New,2019-02-12,0,Sanjay Kumar,5
Tata Nexon,,4,5,Have driven a few thousands kilometres,0,4,XZ Plus Diesel Dual Tone,5,5,New,2018-10-01,0,Rajeah,5
Tata Nexon,,4,4,Have done a short test-drive once,0,5,XZ Diesel,5,5,Not Purchased,2019-01-14,0,Mohammad Aatir,5
Tata Nexon,,5,3,Have driven a few thousands kilometres,0,4,XM,3,3,New,2018-04-17,0,Ankur,4
Tata Nexon,,3,2,Have driven a few thousands kilometres,0,4,XM Diesel,1,1,New,2018-11-15,0,Rahul Tyagi,1
Tata Nexon,,3,4,Haven't driven it,0,4,XZA Plus Diesel Dual Tone,3,4,Not Purchased,2019-01-26,0,Unknown,4
Tata Nexon,,4,2,Have driven a few thousands kilometresFuel Economy:10.5799999237061 kpl,0,5,XM,3,3,New,2018-06-16,0,pradeep majhi,5
Tata Nexon,,5,3,Have driven for a few hundred kilometres,0,5,XZA Plus Petrol,4,4,New,2018-12-20,0,BPBagchi,5
Tata Nexon,,5,5,Have driven a few thousands kilometres,0,5,XZ Plus Dual Tone,5,5,New,2018-12-11,0,Ankit Sharma,5
Tata Nexon,,5,5,Have driven a few thousands kilometres,0,5,XZA Plus Diesel,5,5,Used,2019-02-17,0,Gauri Prasad,5
Tata Nexon,,5,5,Have driven for a few hundred kilometres,0,5,XZ Plus Diesel,5,5,New,2018-10-17,0,Dheeraj Singh,5
Tata Nexon,,5,5,Haven't driven it,0,5,XZ,5,5,Not Purchased,2019-01-10,0,Praveen Joshi ,5
Tata Nexon,,4,4,Have driven a few thousands kilometres,0,5,XZ Plus,5,4,New,2018-11-12,0,nitesh rajpurohit,5
Tata Nexon,,5,3,Not Mentioned,0,4,Not Mentioned,4,4,Not Mentioned,2018-08-21,0,Shrikrishna K,5
Tata Nexon,,5,5,Haven't driven it,0,5,XZ,5,5,Not Purchased,2019-01-10,0,Praveen Joshi ,5
Tata Nexon,,4,5,Have done a short test-drive once,0,5,XZ Plus Diesel,5,4,Not Purchased,2018-11-20,0,Mandeep,4
Tata Nexon,,5,5,Have driven a few thousands kilometres,0,5,XZ Plus Dual Tone,5,5,New,2018-12-11,0,Ankit Sharma,5
Tata Nexon,,5,5,Have driven a few thousands kilometres,0,5,XMA Diesel,5,5,Used,2019-01-19,0,ismail,5
Tata Nexon,,4,5,It's my mate since agesFuel Economy:28 kpl,0,5,XZ Plus Dual Tone,4,5,New,2018-04-23,0,Anuj Joshi,5
Tata Nexon,,5,5,Have driven a few thousands kilometres,0,5,XE Diesel,4,4,New,2018-11-01,0,bhupesh,4
Tata Nexon,,5,5,Not Mentioned,0,5,Not Mentioned,5,5,Not Mentioned,2018-06-20,0,Vaibhav,5
Tata Nexon,,5,4,Have done a short test-drive once,0,5,XZ Plus,4,5,New,2018-12-30,0,Prawin,5
Tata Nexon,,4,5,Have driven a few thousands kilometres,0,4,KRAZ Plus Diesel,4,5,New,2019-01-27,0,Tejas,5
Tata Nexon,,5,5,Have driven a few thousands kilometres,0,5,XE,5,5,New,2018-12-02,0,unknown,5
Tata Nexon,,5,4,Have done a short test-drive once,0,4,XZ Plus Diesel,5,5,Not Purchased,2019-01-17,0,Sagar m p,4
Tata Nexon,,5,3,Have done a short test-drive once,0,4,XZ Diesel,3,5,Not Purchased,2018-11-16,0,Dr Bijen,4
Tata Nexon,,5,4,Have driven a few thousands kilometres,0,5,XZ Diesel,5,4,New,2019-02-14,0,Saravanan V,4
Tata Nexon,,5,5,Have driven a few thousands kilometres,0,5,XZA Plus Diesel,5,5,Used,2018-12-18,0,Basant Kumar,5
Tata Nexon,,5,5,Not Mentioned,0,5,Not Mentioned,5,5,Not Mentioned,2018-06-20,0,Vaibhav,5
Tata Nexon,,5,5,Have done a short test-drive once,0,5,XMA Petrol,5,5,Used,2018-12-21,0,Nidhin Kumar ,5
Tata Nexon,,2,2,Have driven a few thousands kilometres,0,3,XZA Plus Diesel,1,1,New,2018-10-20,0,Amol,1
Tata Nexon,,5,4,Have done a short test-drive once,0,5,XE,5,4,Used,2019-01-21,0,Aditya Ps,5
Tata Nexon,,4,3,Not Mentioned,0,3,Not Mentioned,3,4,Not Mentioned,2017-12-18,1,Jitendra,3
Tata Nexon,,5,4,Have done a short test-drive once,0,4,XT Diesel,5,4,Not Purchased,2019-01-11,0,Jason Bharakhada,5
Tata Nexon,,5,5,Have driven for a few hundred kilometres,0,3,XZ Plus Diesel,4,4,New,2018-03-14,0,Varun U,5
Tata Nexon,,2,2,Have driven a few thousands kilometres,0,3,XZA Plus Diesel,1,1,New,2018-10-20,0,Amol,1
Tata Nexon,,5,4,Have done a short test-drive once,0,5,XE,5,4,Used,2019-01-21,0,Aditya Ps,5
Tata Nexon,,5,3,Have driven for a few hundred kilometres,0,5,XM,5,5,New,2018-11-20,0,Ritwik,4
Tata Nexon,,4,4,Not Mentioned,0,5,Not Mentioned,4,4,Not Mentioned,2017-10-24,0,Sagar Rathod,5
Tata Nexon,,5,5,Have driven a few thousands kilometres,0,5,XMA Petrol,5,5,New,2018-11-12,0,Rohit Raj,5
Tata Nexon,,5,4,Have driven a few thousands kilometres,0,4,XM,4,4,New,2019-01-31,0,Shivam Vats,5
Tata Nexon,,4,4,Not Mentioned,0,5,Not Mentioned,1,1,Not Mentioned,2018-05-04,0,Arun,3
Tata Nexon,,5,5,Not Mentioned,0,5,Not Mentioned,5,5,Not Mentioned,2018-08-29,0,Gokul,5
Tata Nexon,,5,5,Have driven a few thousands kilometres,0,5,XZ Plus Diesel,5,5,New,2018-12-04,0,Naveen,5
Tata Nexon,,5,3,Have driven a few thousands kilometres,0,5,XMA Diesel,5,4,New,2018-11-03,0,Kaustubh More,5
Tata Nexon,,5,5,Not Mentioned,0,5,Not Mentioned,5,5,Not Mentioned,2017-12-05,0,Pratul,5
Tata Nexon,,5,3,Not Mentioned,0,5,Not Mentioned,5,4,Not Mentioned,2018-04-26,0,Shivam Pandey,4
Tata Nexon,,4,5,Have driven for a few hundred kilometres,0,5,XZ Plus Diesel,5,5,New,2019-01-03,0,Sadashiv Girawale,5
Tata Nexon,,4,4,Have done a short test-drive once,0,5,XZ Plus,5,5,Not Purchased,2018-12-18,0,kishan vaghani,4
Tata Nexon,,4,4,Have driven for a few hundred kilometres,0,5,XZ Plus Dual Tone,5,4,New,2018-11-17,0,Rajesh Prajapati,5
Tata Nexon,,5,5,Have driven a few thousands kilometres,0,5,XZA Plus Diesel,5,4,New,2019-01-27,0,brijesh ,5
Tata Nexon,,5,2,Not Mentioned,0,5,Not Mentioned,3,5,Not Mentioned,2018-06-27,0,Eqbal,3
Tata Nexon,,5,3,Have driven a few thousands kilometres,0,5,XMA Diesel,5,4,New,2018-11-03,0,Kaustubh More,5
Tata Nexon,,5,5,Not Mentioned,0,5,Not Mentioned,5,5,Not Mentioned,2017-12-05,0,Pratul,5
Tata Nexon,,5,4,Have done a short test-drive once,0,5,XM,5,5,Not Purchased,2019-01-17,0,Ankit Gupta,5
Tata Nexon,,4,4,Have driven for a few hundred kilometres,0,5,XZ Plus Dual Tone,5,4,New,2018-11-17,0,Rajesh Prajapati,5
Tata Nexon,,4,4,Haven't driven it,0,4,XZA Plus Petrol Dual Tone,5,5,Not Purchased,2019-02-02,0,dipesh gangoda,4
Tata Nexon,,5,4,Not Mentioned,0,5,Not Mentioned,4,4,Not Mentioned,2018-03-20,0,Pradeep,5
Tata Nexon,,4,5,Not Mentioned,0,5,Not Mentioned,5,5,Not Mentioned,2018-09-02,0,Radhakrishnan,5
Tata Nexon,,4,4,Have driven for a few hundred kilometres,0,4,XMA Diesel,5,5,New,2018-12-11,0,Praveen,5
Tata Nexon,,5,5,Have done a short test-drive once,0,5,XZA Plus Diesel,5,4,New,2018-10-22,0,Anurag Kansal,5
Tata Nexon,,3,2,Not Mentioned,0,2,Not Mentioned,3,3,Not Mentioned,2017-10-29,2,Gururaja,2
Tata Nexon,,5,5,Have done a short test-drive once,0,5,XZA Plus Diesel,5,4,New,2018-10-22,0,Anurag Kansal,5
Tata Nexon,,3,2,Not Mentioned,0,2,Not Mentioned,3,3,Not Mentioned,2017-10-29,2,Gururaja,2
Tata Nexon,,5,4,Not Mentioned,0,5,Not Mentioned,4,4,Not Mentioned,2018-03-20,0,Pradeep,5
Tata Nexon,,5,4,Have driven a few thousands kilometres,0,5,XE,5,5,New,2018-12-21,0,Anisha,5
Tata Nexon,,4,4,Have driven for a few hundred kilometres,0,4,XMA Diesel,5,5,New,2018-12-11,0,Praveen,5
Tata Nexon,,5,5,Have driven a few thousands kilometres,0,5,XZA Plus Diesel Dual Tone,5,5,New,2018-11-12,0,Mahesh Jaybhaye,5
Tata Nexon,,5,5,Have driven a few thousands kilometres,0,5,XZ,5,5,New,2019-01-21,0,Bhojaraj Das,5
Tata Nexon,,4,1,Not Mentioned,0,5,Not Mentioned,3,5,Not Mentioned,2018-05-12,0,M Banerjee,3
Tata Nexon,,5,5,Have driven for a few hundred kilometres,0,5,XT Diesel,5,5,New,2019-01-18,0,Hemant ,5
Tata Nexon,,5,5,Have driven a few thousands kilometres,0,5,XE,5,4,Used,2019-02-15,0,ajaykumar .s.v,4
Tata Nexon,,5,5,Have done a short test-drive once,0,5,XZA Plus Diesel Dual Tone,5,5,Not Purchased,2018-11-18,0,Mahaveer Prasad Goyal,4
